time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
240.38542413711548,2,533,5710,6564,7353,12376,3684,6742,6108,4774,2459
242.46287488937378,3,5323,42504,24233,40569,65535,8603,61450,62818,51211,24314
244.54540944099426,4,142,278,3691,2852,2483,596,839,918,743,490
246.66042733192444,1,424,2658,4911,6531,8594,1933,3370,5044,3854,1556
248.71555042266846,2,533,5721,6618,7592,12369,3729,6739,6109,4769,2461
250.79335856437683,3,5332,42505,24266,40551,65535,8641,61333,62733,51128,24281
252.87563967704773,4,142,271,1432,1358,2478,591,835,913,737,488
254.9596655368805,1,422,2660,1518,6641,8595,1967,3375,5050,3860,1558
257.09949564933777,2,530,5720,6657,7506,12376,3793,6749,6112,4774,2459
259.1235957145691,3,5333,42571,24252,40642,65535,8599,61531,62935,51257,24363
261.20599699020386,4,142,279,3365,3439,2580,609,855,932,756,518
263.28963899612427,1,422,2660,4875,6543,8614,1939,3381,5055,3867,1565
