time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
181.76476955413818,4,84,182,3410,3460,1415,362,564,591,462,249
183.84864497184753,1,256,1808,3155,5140,4787,1091,1976,2576,1917,906
185.93411540985107,2,316,4242,5666,5785,6926,2260,4079,3174,2388,1368
188.03690767288208,3,8406,65535,32906,58744,65535,12786,65535,65535,60010,26254
190.09463787078857,4,84,162,1277,3519,1310,326,524,546,428,239
192.17893171310425,1,251,1813,4353,5058,4779,1054,1975,2573,1916,909
194.26932454109192,2,317,4242,5705,5829,6907,2271,4057,3161,2372,1366
196.34208154678345,3,8398,65535,32850,58712,65535,12724,65535,65535,60005,26267
198.4245936870575,4,85,172,3056,3489,1340,337,526,549,428,240
200.53887343406677,1,251,1812,4392,3792,4770,1068,1969,2570,1912,907
202.59337615966797,2,315,4235,4929,5826,6899,2279,4049,3159,2374,1363
204.67297339439392,3,8424,65535,32917,58792,65535,12816,65535,65535,60117,26284
206.75466895103455,4,83,167,3067,3544,1344,353,526,547,432,243
208.838538646698,1,252,1815,4410,3922,4778,1058,1973,2571,1912,908
210.92423510551453,2,311,4227,5614,4952,6895,2225,4038,3160,2364,1356
213.02713084220886,3,8389,65535,32823,58702,65535,12677,65535,65535,60025,26202
215.08444166183472,4,52,111,2781,3342,855,213,388,413,320,165
217.16818618774414,1,252,1814,3592,5121,4784,1071,1966,2571,1913,906
219.28437900543213,2,314,4237,5708,5550,6904,2294,4057,3160,2372,1364
221.3332121372223,3,8408,65535,32846,58769,65535,12686,65535,65535,60175,26299
223.41434597969055,4,83,174,1930,3564,1425,360,551,579,462,252
225.50169229507446,1,256,1814,1717,5168,4779,1077,1977,2572,1911,906
227.573974609375,2,319,4258,5678,4059,6996,2276,4087,3205,2411,1374
229.65234875679016,3,8402,65535,32902,58782,65535,12737,65535,65535,60100,26294
231.73415565490723,4,86,184,3219,3454,1468,375,567,593,474,262
233.82041430473328,1,254,1809,4321,5031,4784,1040,1977,2571,1914,907
235.90417766571045,2,312,4260,5576,5681,6978,2220,4094,3195,2399,1375
237.98230934143066,3,8390,65535,32858,58776,65535,12747,65535,65535,60091,26293
240.0947654247284,4,84,174,1994,3640,1450,369,561,587,469,260
242.14841842651367,1,255,1814,1244,4784,4778,1054,1981,2577,1913,908
244.2338740825653,2,318,4234,5768,5873,6959,2328,4077,3183,2391,1367
246.31635904312134,3,8409,65535,32865,58737,65535,12718,65535,65535,60047,26242
248.39370107650757,4,92,181,3059,958,1462,366,563,592,474,263
250.47816944122314,1,251,1814,4462,5144,4800,1090,1981,2578,1919,910
252.56372237205505,2,315,4245,5588,5722,6969,2231,4084,3190,2399,1377
254.6485240459442,3,8369,65535,32793,58635,65535,12713,65535,65535,59910,26197
256.72387409210205,4,86,179,3465,3542,1474,380,566,596,476,265
258.80733156204224,1,255,1807,1769,5122,4794,1073,1979,2576,1915,911
260.89271879196167,2,321,4242,5780,4561,6984,2342,4094,3199,2405,1372
262.98511958122253,3,8406,65535,32892,58766,65535,12725,65535,65535,60012,26292
265.0527992248535,4,87,182,1303,3525,1488,393,568,597,473,269
267.13725304603577,1,250,1811,3704,5078,4791,1059,1979,2573,1910,912
