time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
83.44270277023315,2,402,5137,6165,6565,8870,2876,5085,4132,3117,1715
85.52171301841736,3,6828,57944,27911,49169,65535,10267,65535,65535,50580,22684
87.60930061340332,4,124,248,1790,3643,2003,462,698,745,606,401
89.68786072731018,1,393,2648,4115,6179,7924,1673,2955,4140,3062,1319
91.7739806175232,2,398,5132,6048,6433,8864,2783,5083,4138,3124,1722
93.85166525840759,3,6874,58458,28078,49407,65535,10334,65535,65535,50739,22800
95.93657612800598,4,123,246,3598,1599,2002,454,698,744,607,398
98.01775479316711,1,395,2650,4864,6179,7927,1679,2953,4141,3059,1324
100.10404396057129,2,399,5122,6019,6400,8871,2751,5070,4141,3116,1718
102.2136161327362,3,6830,57936,27912,49251,65535,10234,65535,65535,50654,22700
104.26323008537292,4,120,244,3509,3641,1982,445,693,738,603,390
106.34791946411133,1,396,2653,4825,6121,7919,1661,2955,4141,3064,1322
108.43315052986145,2,399,5115,6083,6443,8885,2808,5067,4142,3120,1714
110.54767489433289,3,6854,58311,28023,49428,65535,10259,65535,65535,50818,22777
112.59369206428528,4,118,246,2815,3284,1951,452,686,732,593,382
114.67757320404053,1,392,2649,4784,6161,7914,1668,2953,4141,3058,1319
116.78663301467896,2,402,5131,5446,6457,8880,2799,5075,4140,3119,1715
118.84108757972717,3,6866,58210,28098,49426,65535,10389,65535,65535,50782,22768
120.93490052223206,4,117,242,3338,3618,1930,435,680,724,585,378
123.00798535346985,1,401,2654,1481,6111,7921,1658,2957,4141,3059,1316
125.09270000457764,2,400,5129,6158,6549,8879,2856,5076,4138,3118,1714
127.17160820960999,3,6836,58169,27965,49286,65535,10277,65535,65535,50702,22754
129.27877354621887,4,117,243,3090,3601,1931,431,681,727,587,376
131.33752489089966,1,399,2650,4479,4146,7933,1673,2955,4137,3063,1318
133.42329359054565,2,400,5128,6039,6432,8876,2778,5084,4145,3123,1713
135.50755643844604,3,6822,57887,27902,49186,65535,10233,65535,65535,50600,22692
137.58318400382996,4,119,238,2575,3654,1934,437,684,726,588,377
139.66735553741455,1,396,2657,4859,6177,7905,1674,2957,4139,3056,1320
141.77365136146545,2,398,5125,6066,6444,8863,2774,5069,4137,3114,1709
143.83157873153687,3,6838,58128,27948,49343,65535,10247,65535,65535,50691,22743
145.91319918632507,4,117,238,3622,3721,1928,445,680,723,589,379
147.99740290641785,1,400,2650,4871,4319,7901,1670,2951,4129,3048,1314
150.08281421661377,2,399,5125,6019,6359,8848,2742,5081,4129,3111,1716
152.19209456443787,3,6824,58140,27902,49237,65535,10175,65535,65535,50677,22755
154.24329209327698,4,123,240,3560,3708,1933,444,682,725,591,377
156.32717657089233,1,391,2648,4831,6172,7904,1666,2948,4129,3051,1317
158.43727827072144,2,399,5117,5820,6457,8867,2799,5062,4132,3112,1707
160.49120259284973,3,6847,58044,28018,49367,65535,10335,65535,65535,50742,22797
162.5726888179779,4,122,239,3074,3655,1941,440,685,728,591,378
164.65705752372742,1,394,2644,4798,6117,7899,1657,2952,4123,3051,1319
166.7427167892456,2,395,5122,5847,6358,8859,2722,5076,4138,3116,1715
168.82108879089355,3,6830,57927,27935,49244,65535,10255,65535,65535,50653,22707
170.90234756469727,4,122,245,3694,3561,1969,452,690,734,598,384
172.99564814567566,1,398,2652,4913,6215,7914,1688,2958,4139,3058,1321
175.0726170539856,2,399,5112,5380,6354,8861,2719,5069,4130,3113,1712
177.1508412361145,3,6853,58168,28026,49374,65535,10293,65535,65535,50724,22763
179.26526856422424,4,118,247,3568,3749,1968,453,688,735,596,386
181.35494542121887,1,394,2655,4844,3978,7909,1671,2953,4136,3057,1317
183.40238738059998,2,398,5126,5966,6376,8847,2744,5075,4129,3114,1717
185.4818139076233,3,6843,58092,27946,49287,65535,10276,65535,65535,50671,22743
187.5622856616974,4,122,248,3391,3682,1978,450,691,734,597,389
189.64719247817993,1,399,2645,1533,6112,7908,1646,2953,4133,3056,1318
191.73382663726807,2,401,5115,5853,6162,8852,2839,5070,4125,3111,1715
193.81070399284363,3,6838,58167,27951,49275,65535,10234,65535,65535,50677,22724
195.89270973205566,4,114,230,2574,3636,1845,426,621,659,525,316
197.97722101211548,1,392,2643,4247,6108,7913,1642,2955,4136,3062,1321
200.06174898147583,2,399,5114,6133,6525,8852,2836,5061,4124,3113,1711
202.1725194454193,3,6858,58315,28034,49472,65535,10346,65535,65535,50878,22844
204.22758603096008,4,117,240,2950,3707,1940,453,680,723,587,377
206.3071210384369,1,397,2640,4831,6144,7918,1659,2953,4135,3066,1322
208.39262747764587,2,395,5114,5984,4546,8856,2749,5060,4127,3110,1710
210.47045278549194,3,6857,58271,28051,48118,65535,10300,65535,65535,50805,22803
212.55313682556152,4,121,242,388,3563,1952,440,684,728,588,376
214.63655924797058,1,395,2649,4841,6159,7913,1663,2950,4141,3056,1317
216.74247193336487,2,402,5114,5997,5982,8850,2734,5066,4131,3115,1710
218.80049562454224,3,6848,58087,28013,49290,65535,10306,65535,65535,50763,22767
220.882639169693,4,118,247,3499,3591,1967,460,688,733,597,382
222.9668288230896,1,391,2645,4809,6127,7927,1643,2953,4139,3061,1320
225.0524435043335,2,401,5118,6067,5381,8857,2783,5071,4134,3116,1712
227.13029170036316,3,6832,58073,27925,49259,65535,10248,65535,65535,50615,22714
229.2147080898285,4,121,252,3469,3596,1990,452,694,739,600,389
231.29669952392578,1,397,2650,4807,6124,7917,1652,2955,4132,3056,1321
233.41762733459473,2,401,5116,6154,6412,8843,2831,5061,4121,3112,1707
235.46083450317383,3,6846,58230,27958,49306,65535,10242,65535,65535,50700,22749
237.54262042045593,4,123,255,2775,3688,2013,453,701,746,606,396
239.62679314613342,1,394,2648,4830,4575,7913,1656,2952,4133,3060,1320
241.71245050430298,2,399,5110,5974,6090,8855,2718,5057,4132,3111,1709
243.79025673866272,3,6823,58014,27922,49221,65535,10216,65535,65535,50603,22702
245.89344382286072,4,117,240,1951,3545,1925,432,677,720,583,376
247.95587921142578,1,400,2650,4827,4703,7930,1656,2958,4140,3062,1320
250.04237055778503,2,399,5115,6013,6437,8839,2776,5062,4126,3110,1713
252.11957836151123,3,6830,57863,27904,49231,65535,10295,65535,65535,50606,22698
254.20242595672607,4,124,245,2306,3608,1978,443,689,732,594,385
