time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
322.1837639808655,3,4412,34189,17676,30294,65535,7772,38281,37884,27837,12546
324.28822803497314,4,49,105,3191,3390,969,236,327,356,276,160
326.3500418663025,1,119,1011,3894,3973,2076,615,1189,1169,865,571
328.464004278183,2,121,1357,4263,4287,2749,712,1261,1163,867,484
330.51382541656494,3,4409,34191,17713,30232,65535,7674,38286,37904,27860,12550
332.59649300575256,4,51,107,3261,3303,961,236,326,358,274,157
334.6799302101135,1,122,1016,1749,3027,2077,609,1188,1173,862,570
336.76565432548523,2,125,1356,4249,4286,2744,717,1257,1161,863,484
338.84296011924744,3,4404,34148,17693,30185,65535,7653,38274,37859,27843,12540
340.93279457092285,4,53,102,3140,3406,950,245,321,350,271,158
343.0101706981659,1,119,1011,3768,3831,2077,584,1188,1174,866,571
345.0955183506012,2,120,1355,4247,4018,2746,715,1256,1162,864,483
347.1916227340698,3,4406,34172,17607,30248,65535,7741,38264,37874,27839,12532
