time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
113.70656847953796,4,1447,11718,7687,11716,33688,4710,15025,16058,12005,5336
115.7950987815857,1,4119,28829,16165,30352,65535,7770,41435,28917,35560,17275
117.8739686012268,2,3894,28831,16208,30970,65535,7757,44043,44605,36162,17130
119.95290303230286,3,2916,23846,12081,26201,65535,7351,37697,35093,28995,14900
122.03618693351746,4,1449,11734,6573,13449,33748,4755,15058,16094,12027,5348
124.12506294250488,1,4107,28752,16143,30281,65535,7778,41320,28848,35462,17246
126.22305583953857,2,3888,28846,16139,30959,65535,7679,44116,44693,36245,17186
128.28302383422852,3,2919,23851,12702,25973,65535,7341,37764,35158,29050,14926
130.36642169952393,4,1458,11746,7594,13472,33868,4763,15080,16106,12052,5359
132.45501852035522,1,4106,28756,16099,30265,65535,7724,41371,28873,35488,17270
134.53403735160828,2,3897,28856,16185,30982,65535,7721,44127,44664,36247,17158
136.6218547821045,3,2918,23830,14484,26200,65535,7346,37747,35116,29029,14931
138.696439743042,4,1450,11718,8799,13501,33737,4823,15068,16078,12045,5366
140.78476309776306,1,4127,28805,16204,30370,65535,7852,41411,28932,35556,17316
142.8682632446289,2,3907,28917,16214,31053,65535,7762,44252,44807,36334,17236
144.94216442108154,3,2920,23859,14522,26052,65535,7345,37795,35179,29062,14959
147.0257863998413,4,1454,11715,8768,12930,33803,4789,15078,16094,12052,5364
149.1330087184906,1,4110,28757,16109,30274,65535,7748,41331,28874,35484,17276
151.19488668441772,2,3895,28892,15727,30325,65535,7705,44151,44737,36269,17199
153.27288103103638,3,2927,23850,14595,25523,65535,7413,37755,35173,29072,14917
155.37859272956848,4,1457,11740,8650,13547,33793,4867,15043,16100,12036,5360
157.44477009773254,1,4121,28821,16178,30351,65535,7802,41451,28962,35584,17304
159.5245065689087,2,3913,28968,16216,31093,65535,7722,44285,44863,36403,17270
161.60189771652222,3,2935,23953,13646,26332,65535,7366,37912,35333,29186,15005
163.68579196929932,4,1455,11725,8769,12404,33719,4783,15049,16101,12043,5355
165.77451586723328,1,4104,28734,16092,30236,65535,7731,41320,28849,35495,17270
167.85928750038147,2,3896,28893,16119,30989,65535,7644,44243,44802,36335,17226
169.9319052696228,3,2945,23903,14664,26288,65535,7503,37783,35210,29087,14960
172.01643347740173,4,1458,11707,8561,13471,33850,4783,15049,16094,12048,5359
174.1239936351776,1,4121,28801,16160,30326,65535,7788,41431,28917,35572,17298
176.18496537208557,2,3907,28945,16162,31070,65535,7708,44284,44842,36389,17253
178.26210808753967,3,2931,23908,14558,26267,65535,7357,37816,35223,29129,14968
180.3458456993103,4,1457,11740,5876,13468,33806,4770,15080,16120,12056,5371
182.46490788459778,1,4099,28751,16029,30210,65535,7681,41342,28881,35478,17273
184.51703810691833,2,3905,28963,15877,31061,65535,7676,44317,44888,36384,17272
186.59189224243164,3,2935,23925,14601,26317,65535,7430,37849,35240,29136,14977
188.676260471344,4,1453,11727,8785,13484,33767,4805,15062,16102,12052,5375
190.7650556564331,1,4108,28709,16101,30249,65535,7752,41336,28846,35468,17249
192.84417295455933,2,3936,29026,16361,31200,65535,7883,44262,44842,36364,17260
194.9220118522644,3,2939,23925,14296,26327,65535,7438,37880,35246,29146,14982
197.01683521270752,4,1448,11718,8654,13355,33784,4661,15068,16102,12052,5371
199.09521555900574,1,4094,28662,16072,29673,65535,7741,41158,28764,35349,17210
201.17574286460876,2,3931,29089,16272,31189,65535,7761,44416,44995,36479,17313
203.26195192337036,3,2941,23905,14641,26070,65535,7441,37828,35224,29133,14959
205.334974527359,4,1453,11712,8477,13424,33772,4739,15058,16085,12048,5380
207.45199370384216,1,4100,28701,16053,30192,65535,7704,41322,28862,35470,17278
209.50441670417786,2,3923,29046,16233,31153,65535,7728,44377,44942,36446,17313
211.5822470188141,3,2944,23944,14072,26356,65535,7440,37925,35301,29180,15018
213.65536618232727,4,1458,11716,8656,11651,33778,4906,15061,16081,12056,5369
215.75727725028992,1,4104,28693,16097,30189,65535,7765,41216,28780,35363,17232
217.8238377571106,2,3935,29093,16303,31217,65535,7808,44458,44997,36503,17317
219.90246415138245,3,2925,23882,14512,26198,65535,7303,37855,35208,29134,14985
222.01009225845337,4,1458,11730,8710,12318,33832,4791,15081,16121,12072,5390
224.07482886314392,1,4099,28714,16000,30165,65535,7637,41370,28855,35518,17294
226.15548515319824,2,3938,29092,16285,31199,65535,7784,44387,45007,36486,17342
228.23174047470093,3,2947,23972,14576,26329,65535,7400,37918,35301,29180,15050
230.33629775047302,4,1460,11738,8470,13451,33881,4751,15089,16140,12074,5407
232.40449905395508,1,4133,28780,16209,30331,65535,7866,41384,28887,35505,17303
234.4848244190216,2,3929,29008,16256,31131,65535,7793,44299,44845,36366,17316
236.6049542427063,3,2942,23936,12650,25540,65535,7405,37958,35310,29189,15075
238.64501070976257,4,1467,11745,7300,13605,33890,4939,15109,16129,12092,5416
240.73424005508423,1,4133,28797,16167,30361,65535,7821,41467,28928,35597,17356
242.81436491012573,2,3937,29036,16308,31197,65535,7823,44396,44945,36467,17337
244.89181566238403,3,2940,23938,14355,26317,65535,7402,37934,35286,29199,15045
246.98009753227234,4,1466,11740,8768,13479,33911,4771,15102,16148,12104,5430
249.06517004966736,1,4115,28735,16097,30252,65535,7758,41363,28863,35499,17322
251.14553880691528,2,3939,29049,16265,31179,65535,7797,44394,44957,36445,17368
253.22417092323303,3,2953,23992,14437,26390,65535,7442,37991,35371,29243,15087
255.30555868148804,4,1471,11760,8854,13569,33900,4888,15104,16139,12090,5428
257.3952708244324,1,4147,28794,16288,28780,65535,7978,41388,28896,35519,17333
259.4891879558563,2,3945,29074,16294,31225,65535,7830,44496,45026,36535,17382
261.5518550872803,3,2942,23934,14584,26303,65535,7396,37886,35276,29177,15062
263.63600158691406,4,1467,11738,8705,13439,33897,4750,15105,16136,12094,5423
265.7253875732422,1,4139,28842,16201,30407,65535,7846,41515,28961,35623,17379
267.8050768375397,2,3939,29108,16272,31227,65535,7772,44439,45011,36492,17371
269.8825924396515,3,2948,23945,14629,26347,65535,7422,37881,35282,29165,15041
271.9919466972351,4,1466,11735,8555,13457,33883,4759,15104,16134,12087,5428
274.0563654899597,1,4135,28825,16181,30369,65535,7821,41508,28961,35623,17363
276.12468099594116,2,3954,29207,16301,31321,65535,7777,44670,45235,36690,17455
278.20216393470764,3,2951,23986,13378,26383,65535,7420,37972,35324,29218,15077
280.2866270542145,4,1464,11741,8684,13405,33956,4689,15121,16146,12103,5427
282.3742733001709,1,4126,28811,12869,30337,65535,7783,41405,28929,35523,17352
284.4549915790558,2,3955,29178,16314,31313,65535,7794,44627,45187,36656,17447
286.53197622299194,3,2960,23983,14696,26421,65535,7486,37977,35346,29234,15060
288.6159517765045,4,1473,11742,8704,13426,33976,4706,15131,16150,12114,5434
290.704847574234,1,4155,28868,16291,30473,65535,7929,41483,28972,35627,17394
292.8169493675232,2,3957,29156,16322,31315,65535,7814,44585,45136,36616,17447
294.86192059516907,3,2951,23989,14609,26323,65535,7395,38009,35339,29241,15074
296.9458215236664,4,1465,11736,8195,13441,33886,4742,15114,16146,12103,5433
299.0347316265106,1,4121,28760,16100,30272,65535,7743,41382,28904,35532,17348
301.1549668312073,2,3949,29115,16314,31248,65535,7809,44463,45037,36524,17391
303.1958293914795,3,2957,24051,14604,26406,65535,7386,38031,35422,29281,15088
305.2749764919281,4,1472,11748,8806,13561,33882,4880,15102,16142,12093,5426
307.3643786907196,1,4131,28807,16179,29116,65535,7814,41440,28931,35571,17340
309.4442415237427,2,3954,29163,16101,31314,65535,7829,44588,45136,36618,17416
311.5222132205963,3,2942,23921,14560,26263,65535,7353,37911,35276,29189,15038
313.6058123111725,4,1464,11729,8742,12026,33890,4741,15091,16126,12096,5420
