time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
193.91381812095642,4,774,4992,5567,6241,23856,2953,4919,6484,4288,1816
196.00516891479492,1,10017,65535,31323,65476,65535,11975,65535,50175,64331,29733
198.08340764045715,2,9941,65535,31715,65535,65535,13095,65535,65535,64649,28746
200.1609914302826,3,7220,65535,29531,56030,65535,11386,65535,65535,51394,28581
202.24436163902283,4,773,4993,3792,7600,23851,2872,4923,6484,4288,1821
204.34293127059937,1,10031,65535,31362,65501,65535,12052,65535,50124,64280,29707
206.41406798362732,2,9959,65535,31779,65535,65535,13161,65535,65535,64660,28775
208.4911344051361,3,7194,65535,29700,55948,65535,11269,65535,65535,51449,28570
210.5944766998291,4,773,5003,5559,7706,23909,2956,4919,6489,4285,1820
212.66345620155334,1,10024,65535,31338,65535,65535,11984,65535,50240,64365,29757
214.74334836006165,2,9943,65535,31722,65535,65535,13102,65535,65535,64701,28763
216.8565969467163,3,7203,65535,30007,56010,65535,11299,65535,65535,51485,28591
218.90428233146667,4,770,4995,5470,7597,23861,2881,4912,6476,4283,1817
220.99521708488464,1,10021,65535,31334,65471,65535,11988,65535,50169,64332,29749
223.07357573509216,2,9941,65535,31712,65535,65535,13109,65535,65535,64704,28800
225.15127611160278,3,7190,65535,29965,55740,65535,11276,65535,65535,51397,28582
227.23385620117188,4,775,4991,4164,7773,23859,3003,4918,6482,4291,1828
229.32407450675964,1,10019,65535,31274,65459,65535,11943,65535,50166,64267,29735
231.40335178375244,2,9954,65535,31735,65535,65535,13134,65535,65535,64728,28821
233.49880981445312,3,7220,65535,28679,56019,65535,11371,65535,65535,51442,28608
235.5641622543335,4,776,5002,5486,7682,23903,2948,4923,6495,4293,1838
237.65371227264404,1,10044,65535,31388,65535,65535,12107,65535,50185,64365,29778
239.7482409477234,2,9954,65535,31740,65535,65535,13118,65535,65535,64698,28794
241.81114649772644,3,7195,65535,29971,55972,65535,11249,65535,65535,51479,28592
243.89482855796814,4,776,4993,5161,7679,23871,2941,4932,6495,4295,1839
245.98529291152954,1,10025,65535,31338,65503,65535,12038,65535,50180,64300,29797
248.06375885009766,2,9951,65535,31733,65535,65535,13111,65535,65535,64693,28789
250.14081168174744,3,7210,65535,30022,56030,65535,11314,65535,65535,51425,28598
252.22722554206848,4,776,4988,5492,7641,23882,2912,4929,6487,4293,1835
254.3139889240265,1,10009,65535,31269,65429,65535,11973,65535,50162,64253,29739
256.39425802230835,2,9968,65535,31781,65535,65535,13201,65535,65535,64658,28841
258.4715163707733,3,7213,65535,29552,56050,65535,11294,65535,65535,51481,28623
260.55418634414673,4,776,4997,4494,7672,23865,2946,4916,6479,4286,1828
262.6436252593994,1,10025,65535,31355,65483,65535,12008,65535,50155,64292,29751
264.7242212295532,2,9950,65535,31722,65535,65535,13092,65535,65535,64693,28783
266.8007698059082,3,7190,65535,30011,55959,65535,11319,65535,65535,51409,28589
268.8841781616211,4,770,4989,5491,7677,23830,2924,4907,6478,4278,1814
270.9741864204407,1,10020,65535,31341,65510,65535,12004,65535,50166,64309,29750
273.05343437194824,2,9963,65535,31725,65535,65535,13145,65535,65535,64625,28781
275.13096165657043,3,7219,65535,30037,55995,65535,11368,65535,65535,51427,28539
277.2147228717804,4,770,4983,5292,7505,23802,2812,4910,6471,4276,1822
279.3049454689026,1,10014,65535,30867,65453,65535,11945,65535,50142,64228,29709
281.3835458755493,2,9947,65535,31727,65535,65535,13124,65535,65535,64680,28837
283.4850471019745,3,7217,65535,30040,55952,65535,11354,65535,65535,51410,28606
285.5434784889221,4,778,5001,5557,6056,23911,2995,4945,6496,4299,1844
287.6335697174072,1,10017,65535,31290,65462,65535,11986,65535,50160,64326,29788
289.713059425354,2,9966,65535,31783,65535,65535,13226,65535,65535,64702,28826
291.7904386520386,3,7206,65535,30046,56013,65535,11319,65535,65535,51467,28610
293.87375235557556,4,777,4993,5471,6261,23866,2953,4926,6483,4289,1827
295.96432995796204,1,10041,65535,31344,65487,65535,12058,65535,50144,64300,29730
