time (s), sensor, F1, F2, F3, F4, F5, F6, F7, F8, Clear, NIR
61.806822776794434,3,5467,50136,24178,44524,65535,9887,65535,56358,44639,23546
63.88939094543457,4,1244,9324,7079,11248,32295,4359,9955,11621,8073,3371
65.98111653327942,1,7930,59242,26503,53617,65535,10509,65535,43920,55461,25900
68.05916333198547,2,7716,60377,26781,55268,65535,11248,65535,65535,57016,25662
70.13694357872009,3,5450,50361,24103,44487,65535,9730,65535,56483,44688,23603
72.22026538848877,4,1236,9323,7172,8699,32188,4090,9987,11636,8090,3378
74.30911564826965,1,7921,59054,26476,53530,65535,10562,65535,43841,55365,25849
76.39142322540283,2,7687,60273,26702,55309,65535,11140,65535,65535,57136,25722
78.4666895866394,3,5496,50425,24129,44756,65535,9899,65535,56684,44866,23641
80.57837271690369,4,1240,9347,7383,11230,32189,4321,9995,11638,8098,3388
82.64621067047119,1,7924,59171,26177,53439,65535,10628,65535,43732,55085,25800
84.71851539611816,2,7697,60347,26757,55167,65535,11210,65535,65535,56940,25619
86.7965738773346,3,5467,50358,23992,44545,65535,9859,65535,56529,44737,23618
88.88305711746216,4,1241,9338,7322,11186,32195,4268,10000,11633,8100,3391
90.96941065788269,1,7960,59344,26643,53739,65535,10654,65535,44005,55534,25962
93.05024695396423,2,7731,60590,26846,55497,65535,11239,65535,65535,57321,25796
95.12641763687134,3,5468,50218,24155,44357,65535,9847,65535,56622,44805,23582
97.23787474632263,4,1245,9344,7342,10139,32188,4267,10012,11661,8109,3384
99.2993335723877,1,7893,58619,26385,53360,65535,10528,65535,43676,55127,25763
101.37892127037048,2,7771,60942,26973,55680,65535,11299,65535,65535,57415,25848
103.45717239379883,3,5460,50130,24120,44460,65535,9834,65535,56281,44519,23481
105.54086303710938,4,1238,9338,7275,11238,32095,4337,10015,11628,8093,3387
107.62973308563232,1,7896,59141,26393,53409,65535,10466,65535,43812,55279,25847
109.70876240730286,2,7697,60483,26759,55265,65535,11178,65535,65535,57061,25649
111.78835415840149,3,5472,50228,24187,44590,65535,9880,65535,56482,44722,23582
113.87053561210632,4,1242,9364,7319,11200,32052,4293,10033,11633,8106,3401
115.99841737747192,1,7914,59092,26440,53469,65535,10528,65535,43803,55267,25829
118.03894257545471,2,7697,60491,26788,55202,65535,11275,65535,65535,56870,25570
120.11637687683105,3,5446,49955,24064,44374,65535,9817,65535,56470,44734,23546
122.20061993598938,4,1237,9357,7234,11078,32148,4149,10019,11671,8116,3397
124.28875422477722,1,7912,59166,26459,53455,65535,10553,65535,43794,55188,25815
126.36879968643188,2,7693,60329,26397,55189,65535,11220,65535,65535,56865,25611
128.44647359848022,3,5447,49993,24039,44344,65535,9822,65535,56181,44485,23439
130.55040502548218,4,1238,9350,6769,11159,32139,4240,10028,11643,8108,3395
132.61825609207153,1,7905,58970,26461,53376,65535,10614,65535,43691,55168,25756
134.70013904571533,2,7711,60682,24611,55326,65535,11164,65535,65535,57103,25694
136.77884340286255,3,5432,49883,23459,44303,65535,9792,65535,56245,44459,23466
138.85942721366882,4,1240,9356,7334,10482,32139,4260,10022,11659,8114,3391
140.93862962722778,1,7930,59339,26539,53459,65535,10596,65535,43763,55246,25835
143.01925110816956,2,7700,60397,26708,55226,65535,11174,65535,65535,56936,25646
145.11875534057617,3,5473,49962,24020,44504,65535,9874,65535,56360,44644,23530
147.1802589893341,4,1243,9354,7250,11132,32237,4203,10035,11678,8126,3404
149.27039313316345,1,7961,59708,26578,53652,65535,10564,65535,43980,55513,25987
151.34986972808838,2,7758,60730,26898,55555,65535,11301,65535,65535,57256,25796
153.42655634880066,3,5457,50183,23451,44552,65535,9809,65535,56465,44742,23564
155.51009392738342,4,1242,9360,7337,11184,32154,4263,10020,11656,8124,3402
157.58877611160278,1,7949,59349,26593,53674,65535,10649,65535,43932,55448,25959
159.6693615913391,2,7714,60478,26786,55315,65535,11255,65535,65535,57016,25697
161.74664402008057,3,5418,49775,23931,44289,65535,9739,65535,56163,44497,23471
163.8295078277588,4,1242,9347,7220,9785,32074,4347,10031,11656,8121,3405
165.93125319480896,1,7874,58754,26333,53211,65535,10502,65535,43606,55048,25741
167.99869465827942,2,7727,60393,26791,55234,65535,11319,65535,65535,56935,25616
170.076646566391,3,5415,49532,23897,44140,65535,9801,65535,55952,44299,23364
172.18312692642212,4,1243,9349,7352,10490,32113,4285,10041,11657,8127,3413
174.24902725219727,1,7913,59082,26417,53330,65535,10522,65535,43660,55099,25801
176.3291552066803,2,7688,60336,26629,55040,65535,11140,65535,65535,56825,25558
178.4056692123413,3,5440,49879,24036,44389,65535,9819,65535,56253,44572,23515
180.4897816181183,4,1246,9364,7361,9713,32216,4281,10053,11678,8131,3419
182.57965779304504,1,7933,59223,26502,53569,65535,10580,65535,43860,55373,25884
184.67136025428772,2,7713,60659,26757,55228,65535,11186,65535,65535,57012,25684
186.73952436447144,3,5421,49838,23938,44254,65535,9710,65535,56156,44454,23457
188.81960439682007,4,1247,9370,6099,11253,32180,4334,10057,11677,8127,3414
190.90953755378723,1,7929,59002,26497,53424,65535,10656,65535,43692,55218,25806
192.98865628242493,2,7703,60510,26752,55214,65535,11230,65535,65535,56934,25656
195.07002019882202,3,5417,49730,23924,44275,65535,9770,65535,56166,44492,23401
197.14940071105957,4,1242,9349,7304,11145,32085,4229,10040,11655,8129,3403
199.23878979682922,1,7929,59299,26507,53501,65535,10626,65535,43772,55295,25814
201.32403135299683,2,7679,60349,26664,55124,65535,11163,65535,65535,56902,25587
203.39621138572693,3,5404,49732,23861,43786,65535,9697,65535,55988,44284,23359
205.48952436447144,4,1240,9336,7300,11143,32125,4227,10024,11660,8127,3391
207.56945538520813,1,7890,59087,25490,53311,65535,10464,65535,43764,55167,25751
209.64863634109497,2,7736,60705,26852,55383,65535,11289,65535,65535,57140,25688
211.74137210845947,3,5447,49922,24074,44397,65535,9864,65535,56287,44497,23472
213.80993604660034,4,1246,9354,7330,10596,32141,4257,10032,11686,8135,3391
215.90002608299255,1,7879,58948,26355,53234,65535,10506,65535,43663,55044,25721
217.9786548614502,2,7686,60578,26684,55174,65535,11136,65535,65535,56973,25652
220.05553078651428,3,5441,49860,24041,44418,65535,9838,65535,56296,44488,23463
222.1400854587555,4,1235,9349,7320,11156,32008,4255,10011,11645,8100,3381
224.22889494895935,1,7888,59147,26388,53296,65535,10520,65535,43633,55049,25756
226.30925393104553,2,7670,60584,25487,55129,65535,11097,65535,65535,56894,25608
228.41342425346375,3,5431,49730,23997,44147,65535,9857,65535,56207,44417,23447
230.46986842155457,4,1237,9330,7231,11156,32011,4250,10006,11624,8095,3381
232.55821228027344,1,7912,59153,25531,51801,65535,10653,65535,43667,55048,25727
234.6384654045105,2,7667,60299,26626,55107,65535,11133,65535,65535,56870,25568
236.71627473831177,3,5465,50091,24128,44611,65535,9857,65535,56613,44795,23582
238.81136560440063,4,1236,9340,7366,10997,31988,4301,10008,11637,8097,3370
240.88914942741394,1,7885,58967,26330,53269,65535,10463,65535,43581,55128,25714
242.9694516658783,2,7662,60004,26500,54977,65535,11169,65535,65535,56756,25525
245.06316614151,3,5449,49770,24068,44365,65535,9850,65535,56160,44484,23432
247.12944626808167,4,1232,9339,6581,11128,32011,4219,10022,11637,8108,3385
249.20919060707092,1,7951,59422,26540,53547,65535,10549,65535,43830,55332,25849
251.30511355400085,2,7671,60311,26673,55062,65535,11177,65535,65535,56806,25537
253.36607122421265,3,5434,50074,24020,44511,65535,9761,65535,56505,44667,23558
255.44933152198792,4,1236,9362,7170,11239,32207,4325,10042,11661,8126,3392
257.53995656967163,1,7897,59166,25990,53324,65535,10521,65535,43618,55063,25745
259.6202027797699,2,7694,60339,26737,55109,65535,11238,65535,65535,56854,25591
261.7000198364258,3,5449,50146,24068,44443,65535,9791,65535,56359,44657,23479
263.77932262420654,4,1244,9386,7316,11379,32111,4471,10061,11669,8134,3398
265.869101524353,1,7876,59081,26349,53243,65535,10493,65535,43618,55059,25736
267.9502627849579,2,7691,60615,26657,55265,65535,11124,65535,65535,56991,25699
270.02629137039185,3,5436,49830,23062,44134,65535,9811,65535,56217,44484,23423
272.1099684238434,4,1241,9378,7329,10076,32112,4234,10052,11667,8124,3395
274.1992783546448,1,7879,58708,26307,53207,65535,10493,65535,43605,55029,25712
276.29349184036255,2,7685,60283,26680,55173,65535,11154,65535,65535,56968,25597
278.356050491333,3,5398,49578,23883,44208,65535,9737,65535,56054,44398,23383
280.4402799606323,4,1243,9376,7232,11169,32239,4238,10036,11686,8116,3394
282.5286331176758,1,7898,59057,26372,53381,65535,10553,65535,43720,55101,25777
284.60821318626404,2,7701,60394,26707,55163,65535,11183,65535,65535,56893,25587
286.68626070022583,3,5419,49840,23926,44294,65535,9706,65535,56258,44510,23447
288.79114723205566,4,1239,9370,6438,11184,32118,4262,10059,11675,8131,3402
290.8586456775665,1,7898,59078,26401,53305,65535,10581,65535,43678,55049,25740
292.9397647380829,2,7689,60395,26687,55155,65535,11148,65535,65535,56942,25603
295.0152008533478,3,5441,49892,24069,44351,65535,9872,65535,56230,44465,23422
